交易所标识_Exchflg,市场标识_Mktflg,日期_Date,市场溢酬因子__流通市值加权_Rmrf_tmv,市值因子__流通市值加权_Smb_tmv,账面市值比因子__流通市值加权_Hml_tmv,市场溢酬因子__总市值加权_Rmrf_mc,市值因子__总市值加权_Smb_mc,账面市值比因子__总市值加权_Hml_mc,
"0","A",2006-01-06,"0.0442","-0.0074","-0.0073","0.0421","-0.0032","-0.0092"
"0","A",2006-01-13,"0.0184","0.0208","-0.0076","0.0120","0.0310","-0.0098"
"0","A",2006-01-20,"0.0162","-0.0019","0.0062","0.0249","-0.0119","0.0272"
"0","A",2006-01-25,"0.0074","-0.0278","0.0029","0.0015","-0.0199","0.0010"
"0","A",2006-02-10,"0.0220","0.0082","0.0039","0.0215","0.0098","0.0137"
"0","A",2006-02-17,"-0.0260","-0.0098","0.0031","-0.0202","-0.0055","0.0155"
"0","A",2006-02-24,"0.0263","-0.0045","-0.0012","0.0255","-0.0048","-0.0008"
"0","A",2006-03-03,"-0.0215","-0.0033","0.0021","-0.0168","-0.0067","0.0114"
"0","A",2006-03-10,"-0.0422","-0.0029","0.0087","-0.0484","0.0033","-0.0042"
"0","A",2006-03-17,"0.0149","-0.0023","-0.0032","0.0169","-0.0108","-0.0001"
"0","A",2006-03-24,"0.0234","0.0054","-0.0046","0.0229","0.0051","0.0063"
"0","A",2006-03-31,"0.0128","-0.0041","-0.0208","0.0026","0.0030","-0.0248"
"0","A",2006-04-07,"0.0493","0.0103","-0.0097","0.0419","0.0158","-0.0145"
"0","A",2006-04-14,"0.0125","0.0053","0.0042","0.0144","0.0048","0.0050"
"0","A",2006-04-21,"0.0162","-0.0344","0.0085","0.0306","-0.0501","0.0217"
"0","A",2006-04-28,"0.0185","-0.0170","-0.0013","0.0136","-0.0128","0.0064"
"0","A",2006-05-12,"0.1267","0.0001","-0.0015","0.1278","0.0078","0.0035"
"0","A",2006-05-19,"0.0535","0.0155","0.0013","0.0445","0.0287","-0.0145"
"0","A",2006-05-26,"-0.0242","0.0403","-0.0154","-0.0280","0.0483","-0.0013"
"0","A",2006-06-02,"0.0622","0.0523","-0.0228","0.0448","0.0711","-0.0374"
"0","A",2006-06-09,"-0.0812","-0.0136","0.0049","-0.0774","-0.0160","0.0026"
"0","A",2006-06-16,"0.0216","-0.0008","-0.0041","0.0159","-0.0034","-0.0125"
"0","A",2006-06-23,"0.0239","0.0146","-0.0077","0.0223","0.0122","-0.0107"
"0","A",2006-06-30,"0.0401","-0.0017","0.0088","0.0426","-0.0046","0.0087"
"0","A",2006-07-07,"0.0204","0.0156","-0.0097","0.0088","0.0306","-0.0080"
